,Time,Well,Data,Row,Column,Read,Plate,Sample #,Name
2427,0 days 08:55:00,L15,93656,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2428,0 days 09:00:00,L15,93948,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2429,0 days 09:05:00,L15,93619,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2430,0 days 09:10:00,L15,93255,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2431,0 days 09:15:00,L15,93573,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2432,0 days 09:20:00,L15,93129,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2433,0 days 09:25:00,L15,93650,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2434,0 days 09:30:00,L15,93303,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2435,0 days 09:35:00,L15,92857,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2436,0 days 09:40:00,L15,93386,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2437,0 days 09:45:00,L15,92593,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2438,0 days 09:50:00,L15,92889,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2439,0 days 09:55:00,L15,92441,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2440,0 days 10:00:00,L15,92615,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2441,0 days 10:05:00,L15,93073,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2442,0 days 10:10:00,L15,92814,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2443,0 days 10:15:00,L15,92883,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2444,0 days 10:20:00,L15,92884,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2445,0 days 10:25:00,L15,92031,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2446,0 days 10:30:00,L15,92859,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2447,0 days 10:35:00,L15,92460,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2448,0 days 10:40:00,L15,92592,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2449,0 days 10:45:00,L15,92780,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2450,0 days 10:50:00,L15,92506,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2451,0 days 10:55:00,L15,92576,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2452,0 days 11:00:00,L15,92155,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2453,0 days 11:05:00,L15,92673,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2454,0 days 11:10:00,L15,92060,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2455,0 days 11:15:00,L15,92332,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2456,0 days 11:20:00,L15,92467,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2457,0 days 11:25:00,L15,92207,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2458,0 days 11:30:00,L15,92112,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2459,0 days 11:35:00,L15,92119,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2460,0 days 11:40:00,L15,92135,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2461,0 days 11:45:00,L15,91930,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2462,0 days 11:50:00,L15,91909,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2463,0 days 11:55:00,L15,91764,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2464,0 days 12:00:00,L15,91757,L,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
2465,0 days 00:00:00,L17,2968,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2466,0 days 00:05:00,L17,5375,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2467,0 days 00:10:00,L17,9662,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2468,0 days 00:15:00,L17,15690,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2469,0 days 00:20:00,L17,22888,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2470,0 days 00:25:00,L17,31673,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2471,0 days 00:30:00,L17,42010,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2472,0 days 00:35:00,L17,52724,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2473,0 days 00:40:00,L17,63994,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2474,0 days 00:45:00,L17,76125,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2475,0 days 00:50:00,L17,87320,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2476,0 days 00:55:00,L17,99448,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2477,0 days 01:00:00,L17,111399,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2478,0 days 01:05:00,L17,123569,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2479,0 days 01:10:00,L17,135683,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2480,0 days 01:15:00,L17,146498,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2481,0 days 01:20:00,L17,158012,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2482,0 days 01:25:00,L17,167506,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2483,0 days 01:30:00,L17,178884,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2484,0 days 01:35:00,L17,187923,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2485,0 days 01:40:00,L17,197057,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2486,0 days 01:45:00,L17,205777,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2487,0 days 01:50:00,L17,214003,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2488,0 days 01:55:00,L17,221838,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2489,0 days 02:00:00,L17,229360,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2490,0 days 02:05:00,L17,234592,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2491,0 days 02:10:00,L17,240224,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2492,0 days 02:15:00,L17,246022,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2493,0 days 02:20:00,L17,249302,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2494,0 days 02:25:00,L17,253379,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2495,0 days 02:30:00,L17,257816,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2496,0 days 02:35:00,L17,260660,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2497,0 days 02:40:00,L17,264111,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2498,0 days 02:45:00,L17,266245,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2499,0 days 02:50:00,L17,268509,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2500,0 days 02:55:00,L17,268762,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2501,0 days 03:00:00,L17,272478,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2502,0 days 03:05:00,L17,272487,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2503,0 days 03:10:00,L17,273415,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2504,0 days 03:15:00,L17,275346,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2505,0 days 03:20:00,L17,274920,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2506,0 days 03:25:00,L17,275638,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2507,0 days 03:30:00,L17,278223,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2508,0 days 03:35:00,L17,276465,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2509,0 days 03:40:00,L17,275723,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2510,0 days 03:45:00,L17,277003,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2511,0 days 03:50:00,L17,277683,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2512,0 days 03:55:00,L17,276894,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2513,0 days 04:00:00,L17,277261,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2514,0 days 04:05:00,L17,277023,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2515,0 days 04:10:00,L17,275464,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2516,0 days 04:15:00,L17,277085,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2517,0 days 04:20:00,L17,276256,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2518,0 days 04:25:00,L17,277188,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2519,0 days 04:30:00,L17,276119,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2520,0 days 04:35:00,L17,276097,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2521,0 days 04:40:00,L17,276330,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2522,0 days 04:45:00,L17,275449,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2523,0 days 04:50:00,L17,274843,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2524,0 days 04:55:00,L17,275488,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2525,0 days 05:00:00,L17,275950,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2526,0 days 05:05:00,L17,276239,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2527,0 days 05:10:00,L17,273467,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2528,0 days 05:15:00,L17,276016,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2529,0 days 05:20:00,L17,275406,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2530,0 days 05:25:00,L17,273160,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2531,0 days 05:30:00,L17,274018,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2532,0 days 05:35:00,L17,274378,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2533,0 days 05:40:00,L17,276280,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2534,0 days 05:45:00,L17,273477,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2535,0 days 05:50:00,L17,273086,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2536,0 days 05:55:00,L17,273750,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2537,0 days 06:00:00,L17,275259,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2538,0 days 06:05:00,L17,273132,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2539,0 days 06:10:00,L17,274579,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2540,0 days 06:15:00,L17,273424,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2541,0 days 06:20:00,L17,273371,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2542,0 days 06:25:00,L17,273958,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2543,0 days 06:30:00,L17,272638,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2544,0 days 06:35:00,L17,272623,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2545,0 days 06:40:00,L17,272244,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2546,0 days 06:45:00,L17,272344,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2547,0 days 06:50:00,L17,272488,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2548,0 days 06:55:00,L17,271794,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2549,0 days 07:00:00,L17,272328,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2550,0 days 07:05:00,L17,271686,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2551,0 days 07:10:00,L17,272618,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2552,0 days 07:15:00,L17,270952,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2553,0 days 07:20:00,L17,270208,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2554,0 days 07:25:00,L17,270697,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2555,0 days 07:30:00,L17,270733,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2556,0 days 07:35:00,L17,270442,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2557,0 days 07:40:00,L17,271532,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2558,0 days 07:45:00,L17,269329,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2559,0 days 07:50:00,L17,269954,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2560,0 days 07:55:00,L17,270578,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2561,0 days 08:00:00,L17,270351,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2562,0 days 08:05:00,L17,270220,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2563,0 days 08:10:00,L17,269597,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2564,0 days 08:15:00,L17,269094,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2565,0 days 08:20:00,L17,268541,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2566,0 days 08:25:00,L17,268786,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2567,0 days 08:30:00,L17,269241,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2568,0 days 08:35:00,L17,267513,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2569,0 days 08:40:00,L17,270423,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2570,0 days 08:45:00,L17,269015,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2571,0 days 08:50:00,L17,269098,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2572,0 days 08:55:00,L17,268239,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2573,0 days 09:00:00,L17,269019,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2574,0 days 09:05:00,L17,268348,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2575,0 days 09:10:00,L17,267628,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2576,0 days 09:15:00,L17,267727,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2577,0 days 09:20:00,L17,268087,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2578,0 days 09:25:00,L17,267085,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2579,0 days 09:30:00,L17,267195,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2580,0 days 09:35:00,L17,267042,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2581,0 days 09:40:00,L17,267553,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2582,0 days 09:45:00,L17,266625,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2583,0 days 09:50:00,L17,266667,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2584,0 days 09:55:00,L17,266799,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2585,0 days 10:00:00,L17,267666,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2586,0 days 10:05:00,L17,265630,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2587,0 days 10:10:00,L17,265899,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2588,0 days 10:15:00,L17,266743,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2589,0 days 10:20:00,L17,265644,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2590,0 days 10:25:00,L17,266157,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2591,0 days 10:30:00,L17,265649,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2592,0 days 10:35:00,L17,265894,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2593,0 days 10:40:00,L17,265901,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2594,0 days 10:45:00,L17,266510,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2595,0 days 10:50:00,L17,265971,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2596,0 days 10:55:00,L17,264336,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2597,0 days 11:00:00,L17,264835,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2598,0 days 11:05:00,L17,264926,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2599,0 days 11:10:00,L17,265306,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2600,0 days 11:15:00,L17,266352,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2601,0 days 11:20:00,L17,265384,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2602,0 days 11:25:00,L17,265086,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2603,0 days 11:30:00,L17,265423,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2604,0 days 11:35:00,L17,263660,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2605,0 days 11:40:00,L17,264010,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2606,0 days 11:45:00,L17,265527,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2607,0 days 11:50:00,L17,264717,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2608,0 days 11:55:00,L17,263200,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2609,0 days 12:00:00,L17,264443,L,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
2610,0 days 00:00:00,L19,25225,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2611,0 days 00:05:00,L19,66762,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2612,0 days 00:10:00,L19,131563,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2613,0 days 00:15:00,L19,214166,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2614,0 days 00:20:00,L19,310112,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2615,0 days 00:25:00,L19,444100,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2616,0 days 00:30:00,L19,561192,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2617,0 days 00:35:00,L19,674264,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2618,0 days 00:40:00,L19,787045,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2619,0 days 00:45:00,L19,894242,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2620,0 days 00:50:00,L19,1001099,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2621,0 days 00:55:00,L19,1101876,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2622,0 days 01:00:00,L19,1204394,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2623,0 days 01:05:00,L19,1291944,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2624,0 days 01:10:00,L19,1380879,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2625,0 days 01:15:00,L19,1469470,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2626,0 days 01:20:00,L19,1538266,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2627,0 days 01:25:00,L19,1623063,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2628,0 days 01:30:00,L19,1690288,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2629,0 days 01:35:00,L19,1755148,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2630,0 days 01:40:00,L19,1812639,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2631,0 days 01:45:00,L19,1863690,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2632,0 days 01:50:00,L19,1901732,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2633,0 days 01:55:00,L19,1955669,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2634,0 days 02:00:00,L19,1985628,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2635,0 days 02:05:00,L19,2035271,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2636,0 days 02:10:00,L19,2066205,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2637,0 days 02:15:00,L19,2084866,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2638,0 days 02:20:00,L19,2113611,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2639,0 days 02:25:00,L19,2127586,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2640,0 days 02:30:00,L19,2152548,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2641,0 days 02:35:00,L19,2171218,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2642,0 days 02:40:00,L19,2184564,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2643,0 days 02:45:00,L19,2195191,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2644,0 days 02:50:00,L19,2185816,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2645,0 days 02:55:00,L19,2210627,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2646,0 days 03:00:00,L19,2215646,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2647,0 days 03:05:00,L19,2203704,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2648,0 days 03:10:00,L19,2208905,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2649,0 days 03:15:00,L19,2210394,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2650,0 days 03:20:00,L19,2219816,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2651,0 days 03:25:00,L19,2220207,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2652,0 days 03:30:00,L19,2216476,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2653,0 days 03:35:00,L19,2220037,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2654,0 days 03:40:00,L19,2215456,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2655,0 days 03:45:00,L19,2217098,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2656,0 days 03:50:00,L19,2211160,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2657,0 days 03:55:00,L19,2215106,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2658,0 days 04:00:00,L19,2203059,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2659,0 days 04:05:00,L19,2201137,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2660,0 days 04:10:00,L19,2207982,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2661,0 days 04:15:00,L19,2203324,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2662,0 days 04:20:00,L19,2199074,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2663,0 days 04:25:00,L19,2200142,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2664,0 days 04:30:00,L19,2187715,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2665,0 days 04:35:00,L19,2199888,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2666,0 days 04:40:00,L19,2193731,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2667,0 days 04:45:00,L19,2190368,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2668,0 days 04:50:00,L19,2192462,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2669,0 days 04:55:00,L19,2190866,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2670,0 days 05:00:00,L19,2190766,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2671,0 days 05:05:00,L19,2185684,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2672,0 days 05:10:00,L19,2181743,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2673,0 days 05:15:00,L19,2202831,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2674,0 days 05:20:00,L19,2189750,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2675,0 days 05:25:00,L19,2179456,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2676,0 days 05:30:00,L19,2183856,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2677,0 days 05:35:00,L19,2172663,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2678,0 days 05:40:00,L19,2182113,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2679,0 days 05:45:00,L19,2186313,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2680,0 days 05:50:00,L19,2185645,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2681,0 days 05:55:00,L19,2175931,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2682,0 days 06:00:00,L19,2167905,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2683,0 days 06:05:00,L19,2172779,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2684,0 days 06:10:00,L19,2177458,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2685,0 days 06:15:00,L19,2179136,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2686,0 days 06:20:00,L19,2188351,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2687,0 days 06:25:00,L19,2175240,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2688,0 days 06:30:00,L19,2178196,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2689,0 days 06:35:00,L19,2173532,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2690,0 days 06:40:00,L19,2170838,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2691,0 days 06:45:00,L19,2166228,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2692,0 days 06:50:00,L19,2172254,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
2693,0 days 06:55:00,L19,2164487,L,19,plamGFP-deGFP,Plate 1,9,T7-9-deGFP
