VERSION=1.3
ExportFileName=PM VB 8_2025-05-14_13-24-16_labchip_PURE_Data_D10
SampleLabel=D10
SampleName=PM VB 8
SampleComment=
SampleAreaConcRatio=0.014743
SampleLowerMarkerTime=12.12
SampleUpperMarkerTime=-1.00
SamplePeakTimes=12.12,15.50,16.15,16.62,17.17,17.48,17.73,18.13,18.27,18.38,18.60,18.88,19.18,19.55,19.88,20.47,20.80,21.22,22.07,22.68,22.98,23.65,25.22,25.78,26.85,33.28
SamplePeakSizes=1.380,9.130,11.855,14.099,17.063,18.929,20.486,23.131,24.055,24.881,26.458,28.605,30.982,34.033,36.944,42.351,45.617,49.877,59.165,66.388,70.045,78.494,99.999,108.305,124.633,237.621
SamplePeakQuantities=,,3.4776,2.6897,18.5573,3.0610,7.7184,107.8440,119.5749,131.6598,25.4173,19.1300,12.0558,47.1914,367.0761,458.3559,747.7522,215.3087,384.4978,336.6193,31.2427,32.6407,118.8187,75.3200,12.0498,3.6473
PlateFileName=2025-05-14_13-24-16_labchip_PURE
PlateAssayName=HT Protein Express 200
PlateBarCode=N/A
WellAquisitionTime=5/14/2025 2:34:24 PM 
PlateDataFrequency=60
PlateDataStartTime=11.00
PlateDataEndTime=42.00
PlateConcUnits=ng/ul
PlateSizeUnits=kDa
PlateLadderSizes=1.40,15.90,20.40,28.90,48.40,68.40,119.20
ChipID=H296P-0563N-03
Operator=ACJS
DATA
Time,Value,Size
8.833,2534.852,0.00
8.850,2534.207,0.00
8.867,2534.326,0.00
8.883,2533.562,0.00
8.900,2531.486,0.00
8.917,2529.401,0.00
8.933,2526.046,0.00
8.950,2522.011,0.00
8.967,2517.846,0.00
8.983,2513.657,0.00
9.000,2509.788,0.00
9.017,2506.358,0.00
9.033,2502.146,0.00
9.050,2496.676,0.00
9.067,2490.092,0.00
9.083,2483.876,0.00
9.100,2477.213,0.00
9.117,2470.668,0.00
9.133,2463.755,0.00
9.150,2455.408,0.00
9.167,2452.240,0.00
9.183,2442.394,0.00
9.200,2425.690,0.00
9.217,2419.052,0.00
9.233,2430.987,0.00
9.250,2482.281,0.00
9.267,2564.160,0.00
9.283,2646.402,0.00
9.300,2696.841,0.00
9.317,2706.574,0.00
9.333,2696.509,0.00
9.350,2676.145,0.00
9.367,2662.722,0.00
9.383,2657.239,0.00
9.400,2647.364,0.00
9.417,2638.203,0.00
9.433,2627.080,0.00
9.450,2614.765,0.00
9.467,2603.453,0.00
9.483,2593.487,0.00
9.500,2584.545,0.00
9.517,2578.830,0.00
9.533,2570.502,0.00
9.550,2558.479,0.00
9.567,2550.456,0.00
9.583,2549.229,0.00
9.600,2568.304,0.00
9.617,2605.486,0.00
9.633,2638.849,0.00
9.650,2659.500,0.00
9.667,2653.846,0.00
9.683,2632.748,0.00
9.700,2619.344,0.00
9.717,2631.942,0.00
9.733,2689.251,0.00
9.750,2777.905,0.00
9.767,2877.852,0.00
9.783,2924.487,0.00
9.800,2956.715,0.00
9.817,3005.925,0.00
9.833,3010.145,0.00
9.850,2909.519,0.00
9.867,2607.198,0.00
9.883,2140.949,0.00
9.900,1633.747,0.00
9.917,1193.922,0.00
9.933,854.086,0.00
9.950,568.336,0.00
9.967,354.812,0.00
9.983,210.104,0.00
10.000,123.040,0.00
10.017,86.259,0.00
10.033,43.638,0.00
10.050,9.498,0.00
10.067,-10.795,0.00
10.083,-18.349,0.00
10.100,-17.691,0.00
10.117,-15.402,0.00
10.133,-13.236,0.00
10.150,-10.703,0.00
10.167,-8.437,0.00
10.183,-6.741,0.00
10.200,-5.524,0.00
10.217,-4.677,0.00
10.233,-4.014,0.00
10.250,-3.512,0.00
10.267,-3.043,0.00
10.283,-2.644,0.00
10.300,-2.282,0.00
10.317,-1.702,0.00
10.333,-1.054,0.00
10.350,-0.605,0.00
10.367,-0.732,0.00
10.383,-1.403,0.00
10.400,-2.223,0.00
10.417,-2.744,0.00
10.433,-2.784,0.00
10.450,-2.649,0.00
10.467,-2.631,0.00
10.483,-2.658,0.00
10.500,-2.719,0.00
10.517,-2.693,0.00
10.533,-2.549,0.00
10.550,-2.250,0.00
10.567,-1.920,0.00
10.583,-1.771,0.00
10.600,-1.820,0.00
10.617,-2.010,0.00
10.633,-2.131,0.00
