VERSION=1.3
ExportFileName=PM HZ 4_2025-05-14_13-24-16_labchip_PURE_Data_C4
SampleLabel=C4
SampleName=PM HZ 4
SampleComment=
SampleAreaConcRatio=0.011999
SampleLowerMarkerTime=12.22
SampleUpperMarkerTime=-1.00
SamplePeakTimes=12.22,15.57,16.30,16.55,16.78,16.97,17.17,17.33,17.65,17.90,18.18,18.30,18.43,18.53,18.77,18.92,19.07,19.37,19.75,20.07,20.67,20.97,21.42,22.25,22.90,23.90,24.73,25.48,26.08,27.17,39.73
SamplePeakSizes=1.298,8.794,11.841,13.014,14.172,15.125,16.209,17.147,19.017,20.576,22.431,23.223,24.146,24.852,26.546,27.668,28.817,31.192,34.379,37.138,42.677,45.597,50.161,59.179,66.706,79.081,90.085,100.486,109.125,125.383,349.455
SamplePeakQuantities=,,11.3672,3.2457,6.7616,3.9461,3.8010,39.8085,9.7678,22.0391,29.2756,178.8153,205.4996,334.3067,52.4276,14.0960,41.6631,23.2472,90.6392,774.7618,878.9955,1035.3837,507.1934,922.8405,813.4781,128.9957,35.9444,296.4484,185.6379,32.0014,5.1457
PlateFileName=2025-05-14_13-24-16_labchip_PURE
PlateAssayName=HT Protein Express 200
PlateBarCode=N/A
WellAquisitionTime=5/14/2025 1:57:35 PM 
PlateDataFrequency=60
PlateDataStartTime=11.00
PlateDataEndTime=42.00
PlateConcUnits=ng/ul
PlateSizeUnits=kDa
PlateLadderSizes=1.40,15.90,20.40,28.90,48.40,68.40,119.20
ChipID=H296P-0563N-03
Operator=ACJS
DATA
Time,Value,Size
5.133,-2.020,0.00
5.150,-1.820,0.00
5.167,-1.682,0.00
5.183,-1.552,0.00
5.200,-1.383,0.00
5.217,-1.200,0.00
5.233,-1.097,0.00
5.250,-1.051,0.00
5.267,-0.969,0.00
5.283,-0.863,0.00
5.300,-0.779,0.00
5.317,-0.738,0.00
5.333,-0.692,0.00
5.350,-0.645,0.00
5.367,-0.527,0.00
5.383,-0.403,0.00
5.400,-0.304,0.00
5.417,-0.278,0.00
5.433,-0.268,0.00
5.450,-0.435,0.00
5.467,-0.851,0.00
5.483,-1.297,0.00
5.500,-1.671,0.00
5.517,-1.957,0.00
5.533,-2.167,0.00
5.550,-2.354,0.00
5.567,-2.544,0.00
5.583,-2.629,0.00
5.600,-2.521,0.00
5.617,-2.334,0.00
5.633,-2.270,0.00
5.650,-2.075,0.00
5.667,-1.586,0.00
5.683,-1.084,0.00
5.700,-0.912,0.00
5.717,-1.181,0.00
5.733,-1.732,0.00
5.750,-2.121,0.00
5.767,-2.200,0.00
5.783,-2.001,0.00
5.800,-1.953,0.00
5.817,-2.039,0.00
5.833,-2.107,0.00
5.850,-2.205,0.00
5.867,-2.296,0.00
5.883,-2.390,0.00
5.900,-2.426,0.00
5.917,-2.402,0.00
5.933,-2.470,0.00
5.950,-2.545,0.00
5.967,-2.632,0.00
5.983,-2.653,0.00
6.000,-2.596,0.00
6.017,-2.499,0.00
6.033,-2.440,0.00
6.050,-2.420,0.00
6.067,-2.415,0.00
6.083,-2.394,0.00
6.100,-2.494,0.00
6.117,-2.655,0.00
6.133,-2.799,0.00
6.150,-2.826,0.00
6.167,-2.782,0.00
6.183,-2.732,0.00
6.200,-2.858,0.00
6.217,-3.037,0.00
6.233,-3.176,0.00
6.250,-3.168,0.00
6.267,-3.085,0.00
6.283,-3.091,0.00
6.300,-3.290,0.00
6.317,-3.534,0.00
6.333,-3.640,0.00
6.350,-3.584,0.00
6.367,-3.494,0.00
6.383,-3.425,0.00
6.400,-3.512,0.00
6.417,-3.717,0.00
6.433,-3.964,0.00
6.450,-4.145,0.00
6.467,-4.229,0.00
6.483,-4.217,0.00
6.500,-4.191,0.00
6.517,-4.205,0.00
6.533,-4.319,0.00
6.550,-5.561,0.00
6.567,-10.854,0.00
6.583,22.743,0.00
6.600,0.658,0.00
6.617,-52.572,0.00
6.633,-12.154,0.00
6.650,258.147,0.00
6.667,718.591,0.00
6.683,1430.467,0.00
6.700,2230.339,0.00
